{{1976, 8, 18}, 11.101736}
{{2007, 11, 21}, 103.372343}
{{2007, 11, 23}, 104.634847}
{{2007, 11, 26}, 103.726222}
{{2007, 11, 27}, 107.226807}
{{2007, 11, 28}, 107.284191}
{{2007, 11, 29}, 107.752853}
{{2007, 11, 30}, 107.551994}
{{2007, 12, 3}, 106.088637}
{{2007, 12, 4}, 105.897352}
{{2007, 12, 5}, 107.437225}
{{2007, 12, 6}, 108.479744}
{{2007, 12, 7}, 109.235335}
{{2007, 12, 10}, 109.933542}
{{2007, 12, 11}, 106.136462}
{{2007, 12, 12}, 107.618944}
{{2007, 12, 13}, 105.619982}
{{2007, 12, 14}, 101.669876}
{{2007, 12, 17}, 100.608224}
{{2007, 12, 18}, 101.66031}
{{2007, 12, 19}, 100.981236}
{{2007, 12, 20}, 101.249039}
{{2007, 12, 21}, 102.721962}
{{2007, 12, 24}, 102.578494}
{{2007, 12, 26}, 104.127934}
{{2007, 12, 27}, 102.83673}
{{2007, 12, 28}, 101.956805}
{{2007, 12, 31}, 101.545534}
{{2008, 1, 2}, 101.822903}
{{2008, 1, 3}, 102.24374}
{{2008, 1, 4}, 99.41267}
{{2008, 1, 7}, 99.919584}
{{2008, 1, 8}, 98.55187}
{{2008, 1, 9}, 101.612485}
{{2008, 1, 10}, 99.8335}
{{2008, 1, 11}, 98.446661}
{{2008, 1, 14}, 99.575264}
{{2008, 1, 15}, 96.07468}
{{2008, 1, 16}, 94.936518}
{{2008, 1, 17}, 94.305262}
{{2008, 1, 18}, 95.357348}
{{2008, 1, 22}, 92.688878}
{{2008, 1, 23}, 94.926951}
{{2008, 1, 24}, 95.357348}
{{2008, 1, 25}, 97.557169}
{{2008, 1, 28}, 97.748455}
{{2008, 1, 29}, 99.297895}
{{2008, 1, 30}, 100.158695}
{{2008, 1, 31}, 103.601887}
{{2008, 2, 1}, 105.017426}
{{2008, 2, 4}, 104.433995}
{{2008, 2, 5}, 100.780384}
{{2008, 2, 6}, 103.085407}
{{2008, 2, 7}, 105.572157}
{{2008, 2, 8}, 103.898382}
{{2008, 2, 11}, 105.486081}
{{2008, 2, 12}, 107.265065}
{{2008, 2, 13}, 105.41913}
{{2008, 2, 14}, 104.749616}
{{2008, 2, 15}, 106.155588}
{{2008, 2, 19}, 110.947369}
{{2008, 2, 20}, 108.317151}
{{2008, 2, 21}, 105.983428}
{{2008, 2, 22}, 105.906918}
{{2008, 2, 25}, 107.255499}
{{2008, 2, 26}, 107.255499}
{{2008, 2, 27}, 107.953705}
{{2008, 2, 28}, 105.753884}
{{2008, 2, 29}, 103.821872}
{{2008, 3, 3}, 104.328786}
{{2008, 3, 4}, 100.675175}
{{2008, 3, 5}, 101.000362}
{{2008, 3, 6}, 99.8622}
{{2008, 3, 7}, 98.867498}
{{2008, 3, 10}, 96.40944}
{{2008, 3, 11}, 101.449891}
{{2008, 3, 12}, 100.445623}
{{2008, 3, 13}, 100.426497}
{{2008, 3, 14}, 95.912086}
{{2008, 3, 17}, 94.879126}
{{2008, 3, 18}, 98.131033}
{{2008, 3, 19}, 96.447692}
{{2008, 3, 20}, 98.666646}
{{2008, 3, 24}, 101.449891}
{{2008, 3, 25}, 102.291558}
{{2008, 3, 26}, 101.040788}
{{2008, 3, 27}, 99.150093}
{{2008, 3, 28}, 100.633562}
{{2008, 3, 31}, 97.821755}
{{2008, 4, 1}, 100.13907}
{{2008, 4, 2}, 98.82043}
{{2008, 4, 3}, 96.997606}
{{2008, 4, 4}, 95.000257}
{{2008, 4, 7}, 94.505765}
{{2008, 4, 8}, 93.497392}
{{2008, 4, 9}, 92.304796}
{{2008, 4, 10}, 92.508416}
{{2008, 4, 11}, 93.099858}
{{2008, 4, 14}, 92.828374}
{{2008, 4, 15}, 93.400435}
{{2008, 4, 16}, 95.000257}
{{2008, 4, 17}, 95.572311}
{{2008, 4, 18}, 98.461687}
{{2008, 4, 21}, 100.565691}
{{2008, 4, 22}, 97.501789}
{{2008, 4, 23}, 97.133348}
{{2008, 4, 24}, 97.055779}
{{2008, 4, 25}, 98.956171}
{{2008, 4, 28}, 98.859214}
{{2008, 4, 29}, 98.704084}
{{2008, 4, 30}, 98.413204}
{{2008, 5, 1}, 99.935458}
{{2008, 5, 2}, 101.74859}
{{2008, 5, 5}, 101.923116}
{{2008, 5, 6}, 102.446695}
{{2008, 5, 7}, 101.574064}
{{2008, 5, 8}, 97.501789}
{{2008, 5, 9}, 98.22898}
{{2008, 5, 12}, 98.51986}
{{2008, 5, 13}, 98.267765}
{{2008, 5, 14}, 97.705402}
{{2008, 5, 15}, 100.953528}
{{2008, 5, 16}, 98.771955}
{{2008, 5, 19}, 102.010376}
{{2008, 5, 20}, 100.071199}
{{2008, 5, 21}, 97.143046}
{{2008, 5, 22}, 97.424228}
{{2008, 5, 23}, 95.882578}
{{2008, 5, 27}, 96.212242}
{{2008, 5, 28}, 94.816033}
{{2008, 5, 29}, 96.192846}
{{2008, 5, 30}, 98.946481}
{{2008, 6, 2}, 99.392491}
{{2008, 6, 3}, 99.17918}
{{2008, 6, 4}, 101.438322}
{{2008, 6, 5}, 103.493845}
{{2008, 6, 6}, 99.518534}
{{2008, 6, 9}, 99.470052}
{{2008, 6, 10}, 98.500464}
{{2008, 6, 11}, 98.37442}
{{2008, 6, 12}, 97.744186}
{{2008, 6, 13}, 99.586405}
{{2008, 6, 16}, 100.64326}
{{2008, 6, 17}, 100.129372}
{{2008, 6, 18}, 99.33431}
{{2008, 6, 19}, 99.043438}
{{2008, 6, 20}, 94.738464}
{{2008, 6, 23}, 94.874206}
{{2008, 6, 24}, 92.915641}
{{2008, 6, 25}, 94.185799}
{{2008, 6, 26}, 91.626087}
{{2008, 6, 27}, 91.461259}
{{2008, 6, 30}, 91.141293}
{{2008, 7, 1}, 90.811636}
{{2008, 7, 2}, 88.620365}
{{2008, 7, 3}, 89.202116}
{{2008, 7, 7}, 90.336533}
{{2008, 7, 8}, 90.016567}
{{2008, 7, 9}, 88.697934}
{{2008, 7, 10}, 89.783868}
{{2008, 7, 11}, 87.767122}
{{2008, 7, 14}, 86.652102}
{{2008, 7, 15}, 85.546772}
{{2008, 7, 16}, 87.970742}
{{2008, 7, 17}, 87.311422}
{{2008, 7, 18}, 86.574533}
{{2008, 7, 21}, 86.555137}
{{2008, 7, 22}, 90.045661}
{{2008, 7, 23}, 89.124547}
{{2008, 7, 24}, 90.355929}
{{2008, 7, 25}, 89.02759}
{{2008, 7, 28}, 85.847342}
{{2008, 7, 29}, 87.301724}
{{2008, 7, 30}, 86.341834}
{{2008, 7, 31}, 83.433069}
{{2008, 8, 1}, 82.492568}
{{2008, 8, 4}, 80.12677}
{{2008, 8, 5}, 83.491242}
{{2008, 8, 6}, 83.820899}
{{2008, 8, 7}, 83.28763}
{{2008, 8, 8}, 87.592596}
{{2008, 8, 11}, 89.531773}
{{2008, 8, 12}, 88.823977}
{{2008, 8, 13}, 87.786518}
{{2008, 8, 14}, 86.875103}
{{2008, 8, 15}, 88.145269}
{{2008, 8, 18}, 87.990131}
{{2008, 8, 19}, 86.215783}
{{2008, 8, 20}, 85.507987}
{{2008, 8, 21}, 85.614643}
{{2008, 8, 22}, 86.15761}
{{2008, 8, 25}, 85.49829}
{{2008, 8, 26}, 86.67149}
{{2008, 8, 27}, 85.323763}
{{2008, 8, 28}, 86.002472}
{{2008, 8, 29}, 86.865405}
{{2008, 9, 2}, 86.128523}
{{2008, 9, 3}, 87.301724}
{{2008, 9, 4}, 85.284979}
{{2008, 9, 5}, 86.118825}
{{2008, 9, 8}, 87.912562}
{{2008, 9, 9}, 87.340509}
{{2008, 9, 10}, 88.51371}
{{2008, 9, 11}, 89.17303}
{{2008, 9, 12}, 88.154959}
{{2008, 9, 15}, 84.24752}
{{2008, 9, 16}, 85.905515}
{{2008, 9, 17}, 81.348453}
{{2008, 9, 18}, 84.005123}
{{2008, 9, 19}, 88.571882}
{{2008, 9, 22}, 85.827946}
{{2008, 9, 23}, 85.110453}
{{2008, 9, 24}, 85.56616}
{{2008, 9, 25}, 87.728345}
{{2008, 9, 26}, 87.999829}
{{2008, 9, 29}, 81.018789}
{{2008, 9, 30}, 83.190672}
{{2008, 10, 1}, 81.348453}
{{2008, 10, 2}, 76.316288}
{{2008, 10, 3}, 75.724839}
{{2008, 10, 6}, 71.148381}
{{2008, 10, 7}, 66.455577}
{{2008, 10, 8}, 65.204808}
{{2008, 10, 9}, 60.502306}
{{2008, 10, 10}, 59.387278}
{{2008, 10, 13}, 67.40577}
{{2008, 10, 14}, 68.598367}
{{2008, 10, 15}, 61.772465}
{{2008, 10, 16}, 65.136937}
{{2008, 10, 17}, 65.059368}
{{2008, 10, 20}, 70.6345}
{{2008, 10, 21}, 69.781265}
{{2008, 10, 22}, 65.883517}
{{2008, 10, 23}, 66.901587}
{{2008, 10, 24}, 64.080082}
{{2008, 10, 27}, 60.279298}
{{2008, 10, 28}, 68.821375}
{{2008, 10, 29}, 69.490386}
{{2008, 10, 30}, 72.467022}
{{2008, 10, 31}, 73.775964}
{{2008, 11, 3}, 74.328637}
{{2008, 11, 4}, 77.896714}
{{2008, 11, 5}, 77.925808}
{{2008, 11, 6}, 65.04967}
{{2008, 11, 7}, 66.436182}
{{2008, 11, 10}, 67.047027}
{{2008, 11, 11}, 63.517726}
{{2008, 11, 12}, 61.248886}
{{2008, 11, 13}, 65.679904}
{{2008, 11, 14}, 61.743378}
{{2008, 11, 17}, 60.948316}
{{2008, 11, 18}, 61.326455}
{{2008, 11, 19}, 57.94259}
{{2008, 11, 20}, 57.971681}
{{2008, 11, 21}, 61.743378}
{{2008, 11, 24}, 65.059368}
{{2008, 11, 25}, 63.731037}
{{2008, 11, 26}, 63.158976}
{{2008, 11, 28}, 61.181015}
{{2008, 12, 1}, 56.779088}
{{2008, 12, 2}, 60.065991}
{{2008, 12, 3}, 59.978728}
{{2008, 12, 4}, 56.623954}
{{2008, 12, 5}, 56.400945}
{{2008, 12, 8}, 58.349819}
{{2008, 12, 9}, 57.419016}
{{2008, 12, 10}, 61.471895}
{{2008, 12, 11}, 62.548138}
{{2008, 12, 12}, 61.277976}
{{2008, 12, 15}, 63.701943}
{{2008, 12, 16}, 67.61908}
{{2008, 12, 17}, 66.387707}
{{2008, 12, 18}, 63.546813}
{{2008, 12, 19}, 62.422087}
{{2008, 12, 22}, 59.028532}
{{2008, 12, 23}, 58.53404}
{{2008, 12, 24}, 59.22245}
{{2008, 12, 26}, 61.714292}
{{2008, 12, 29}, 62.053646}
{{2008, 12, 30}, 62.616009}
{{2008, 12, 31}, 63.449855}
{{2009, 1, 2}, 64.351573}
{{2009, 1, 5}, 63.624382}
{{2009, 1, 6}, 64.390357}
{{2009, 1, 7}, 64.516401}
{{2009, 1, 8}, 66.30044}
{{2009, 1, 9}, 64.506703}
{{2009, 1, 12}, 63.624382}
{{2009, 1, 13}, 61.714292}
{{2009, 1, 14}, 60.250211}
{{2009, 1, 15}, 61.976077}
{{2009, 1, 16}, 64.545488}
{{2009, 1, 20}, 63.876469}
{{2009, 1, 21}, 65.466593}
{{2009, 1, 22}, 60.65744}
{{2009, 1, 23}, 60.676833}
{{2009, 1, 26}, 60.686527}
{{2009, 1, 27}, 64.283702}
{{2009, 1, 28}, 65.679904}
{{2009, 1, 29}, 63.120192}
{{2009, 1, 30}, 61.578546}
{{2009, 2, 2}, 61.937297}
{{2009, 2, 3}, 63.595288}
{{2009, 2, 4}, 64.89454}
{{2009, 2, 5}, 66.717363}
{{2009, 2, 6}, 67.270028}
{{2009, 2, 9}, 68.976505}
{{2009, 2, 10}, 65.19511}
{{2009, 2, 11}, 65.350248}
{{2009, 2, 12}, 65.40842}
{{2009, 2, 13}, 63.459546}
{{2009, 2, 17}, 61.520373}
{{2009, 2, 18}, 64.021909}
{{2009, 2, 19}, 64.012211}
{{2009, 2, 20}, 62.771139}
{{2009, 2, 23}, 60.017512}
{{2009, 2, 24}, 64.632754}
{{2009, 2, 25}, 63.546813}
{{2009, 2, 26}, 60.696221}
{{2009, 2, 27}, 61.2198}
{{2009, 3, 2}, 58.815221}
{{2009, 3, 3}, 59.154576}
{{2009, 3, 4}, 59.096403}
{{2009, 3, 5}, 56.905131}
{{2009, 3, 6}, 56.478514}
{{2009, 3, 9}, 55.925849}
{{2009, 3, 10}, 58.349819}
{{2009, 3, 11}, 57.806849}
{{2009, 3, 12}, 57.952288}
{{2009, 3, 13}, 58.553432}
{{2009, 3, 16}, 58.621303}
{{2009, 3, 17}, 60.502306}
{{2009, 3, 18}, 61.345847}
{{2009, 3, 19}, 60.308388}
{{2009, 3, 20}, 58.757045}
{{2009, 3, 23}, 63.391675}
{{2009, 3, 24}, 61.656115}
{{2009, 3, 25}, 63.963736}
{{2009, 3, 26}, 65.030282}
{{2009, 3, 27}, 63.595288}
{{2009, 3, 30}, 61.597938}
{{2009, 3, 31}, 61.374934}
{{2009, 4, 1}, 65.835042}
{{2009, 4, 2}, 69.548566}
{{2009, 4, 3}, 72.825772}
{{2009, 4, 6}, 71.429562}
{{2009, 4, 7}, 71.002949}
{{2009, 4, 8}, 73.378437}
{{2009, 4, 9}, 76.781694}
{{2009, 4, 13}, 76.316288}
{{2009, 4, 14}, 73.543265}
{{2009, 4, 15}, 74.764948}
{{2009, 4, 16}, 74.357723}
{{2009, 4, 17}, 74.794035}
{{2009, 4, 20}, 73.485092}
{{2009, 4, 21}, 74.144412}
{{2009, 4, 22}, 75.909063}
{{2009, 4, 23}, 77.567058}
{{2009, 4, 24}, 78.459077}
{{2009, 4, 27}, 76.199935}
{{2009, 4, 28}, 74.590422}
{{2009, 4, 29}, 75.947847}
{{2009, 4, 30}, 76.752607}
{{2009, 5, 1}, 76.762298}
{{2009, 5, 4}, 79.108699}
{{2009, 5, 5}, 79.738933}
{{2009, 5, 6}, 80.999401}
{{2009, 5, 7}, 77.799757}
{{2009, 5, 8}, 76.762298}
{{2009, 5, 11}, 74.45468}
{{2009, 5, 12}, 74.706775}
{{2009, 5, 13}, 71.303519}
{{2009, 5, 14}, 71.284123}
{{2009, 5, 15}, 72.137365}
{{2009, 5, 18}, 74.144412}
{{2009, 5, 19}, 74.483767}
{{2009, 5, 20}, 73.95049}
{{2009, 5, 21}, 73.523877}
{{2009, 5, 22}, 73.029384}
{{2009, 5, 26}, 75.424269}
{{2009, 5, 27}, 74.561336}
{{2009, 5, 28}, 77.091961}
{{2009, 5, 29}, 77.712497}
{{2009, 6, 1}, 79.234751}
{{2009, 6, 2}, 78.526948}
{{2009, 6, 3}, 76.539296}
{{2009, 6, 4}, 77.218005}
{{2009, 6, 5}, 77.373143}
{{2009, 6, 8}, 77.421618}
{{2009, 6, 9}, 77.101652}
{{2009, 6, 10}, 76.636254}
{{2009, 6, 11}, 76.675038}
{{2009, 6, 12}, 76.442332}
{{2009, 6, 15}, 74.338327}
{{2009, 6, 16}, 73.417221}
{{2009, 6, 17}, 74.396507}
{{2009, 6, 18}, 73.95049}
{{2009, 6, 19}, 74.280154}
{{2009, 6, 22}, 72.399151}
{{2009, 6, 23}, 72.864556}
{{2009, 6, 24}, 73.746878}
{{2009, 6, 25}, 75.307915}
{{2009, 6, 26}, 74.018361}
{{2009, 6, 29}, 73.194213}
{{2009, 6, 30}, 73.232997}
{{2009, 7, 1}, 73.009996}
{{2009, 7, 2}, 71.836788}
{{2009, 7, 6}, 73.310566}
{{2009, 7, 7}, 72.18584}
{{2009, 7, 8}, 71.419872}
{{2009, 7, 9}, 71.410174}
{{2009, 7, 10}, 71.516829}
{{2009, 7, 13}, 72.321582}
{{2009, 7, 14}, 73.155428}
{{2009, 7, 15}, 73.310566}
{{2009, 7, 16}, 73.174824}
{{2009, 7, 17}, 73.009996}
{{2009, 7, 20}, 73.79536}
{{2009, 7, 21}, 75.162476}
{{2009, 7, 22}, 75.055828}
{{2009, 7, 23}, 76.830168}
{{2009, 7, 24}, 77.625231}
{{2009, 7, 27}, 77.450704}
{{2009, 7, 28}, 77.906412}
{{2009, 7, 29}, 80.107381}
{{2009, 7, 30}, 81.804161}
{{2009, 7, 31}, 81.619937}
{{2009, 8, 3}, 84.538399}
{{2009, 8, 4}, 84.024519}
{{2009, 8, 5}, 81.639325}
{{2009, 8, 6}, 83.413673}
{{2009, 8, 7}, 82.725267}
{{2009, 8, 10}, 82.201688}
{{2009, 8, 11}, 82.570136}
{{2009, 8, 12}, 82.463481}
{{2009, 8, 13}, 83.277932}
{{2009, 8, 14}, 83.14219}
{{2009, 8, 17}, 81.164229}
{{2009, 8, 18}, 83.248845}
{{2009, 8, 19}, 83.995425}
{{2009, 8, 20}, 84.771098}
{{2009, 8, 21}, 83.714243}
{{2009, 8, 24}, 83.14219}
{{2009, 8, 25}, 83.966338}
{{2009, 8, 26}, 84.266916}
{{2009, 8, 27}, 84.140865}
{{2009, 8, 28}, 83.636682}
{{2009, 8, 31}, 82.599223}
{{2009, 9, 1}, 82.03686}
{{2009, 9, 2}, 81.629635}
{{2009, 9, 3}, 80.456434}
{{2009, 9, 4}, 81.348453}
{{2009, 9, 8}, 81.270884}
{{2009, 9, 9}, 80.727917}
{{2009, 9, 10}, 82.861008}
{{2009, 9, 11}, 81.406626}
{{2009, 9, 14}, 80.582478}
{{2009, 9, 15}, 80.204339}
{{2009, 9, 16}, 79.952244}
{{2009, 9, 17}, 80.097683}
{{2009, 9, 18}, 81.038185}
{{2009, 9, 21}, 80.175252}
{{2009, 9, 22}, 80.369167}
{{2009, 9, 23}, 79.816502}
{{2009, 9, 24}, 79.729243}
{{2009, 9, 25}, 79.188297}
{{2009, 9, 28}, 78.729375}
{{2009, 9, 29}, 77.450257}
{{2009, 9, 30}, 76.717936}
{{2009, 10, 1}, 75.028713}
{{2009, 10, 2}, 73.417613}
{{2009, 10, 5}, 73.300439}
{{2009, 10, 6}, 75.448577}
{{2009, 10, 7}, 75.595043}
{{2009, 10, 8}, 76.952277}
{{2009, 10, 9}, 76.454304}
{{2009, 10, 12}, 77.069451}
{{2009, 10, 13}, 78.045879}
{{2009, 10, 14}, 78.475509}
{{2009, 10, 15}, 78.680558}
{{2009, 10, 16}, 77.2745}
{{2009, 10, 19}, 78.416918}
{{2009, 10, 20}, 76.922985}
{{2009, 10, 21}, 77.010867}
{{2009, 10, 22}, 78.006821}
{{2009, 10, 23}, 75.829391}
{{2009, 10, 26}, 76.40548}
{{2009, 10, 27}, 77.284266}
{{2009, 10, 28}, 75.89774}
{{2009, 10, 29}, 78.192344}
{{2009, 10, 30}, 77.030393}
{{2009, 11, 2}, 77.254974}
{{2009, 11, 3}, 77.20615}
{{2009, 11, 4}, 77.586956}
{{2009, 11, 5}, 78.680558}
{{2009, 11, 6}, 76.317605}
{{2009, 11, 9}, 77.254974}
{{2009, 11, 10}, 74.599089}
{{2009, 11, 11}, 74.979896}
{{2009, 11, 12}, 75.887974}
{{2009, 11, 13}, 76.40548}
{{2009, 11, 16}, 78.309511}
{{2009, 11, 17}, 78.416918}
{{2009, 11, 18}, 77.518607}
{{2009, 11, 19}, 75.682925}
{{2009, 11, 20}, 75.155653}
{{2009, 11, 23}, 75.653633}
{{2009, 11, 24}, 74.257341}
{{2009, 11, 25}, 76.024673}
{{2009, 11, 27}, 75.20447}
{{2009, 11, 30}, 76.688644}
{{2009, 12, 1}, 79.530046}
{{2009, 12, 2}, 80.047559}
{{2009, 12, 3}, 82.596029}
{{2009, 12, 4}, 82.312871}
{{2009, 12, 7}, 80.945871}
{{2009, 12, 8}, 81.629367}
{{2009, 12, 9}, 82.039465}
{{2009, 12, 10}, 81.45361}
{{2009, 12, 11}, 82.351922}
{{2009, 12, 14}, 81.521959}
{{2009, 12, 15}, 81.229035}
{{2009, 12, 16}, 82.146873}
{{2009, 12, 17}, 81.150919}
{{2009, 12, 18}, 80.965396}
{{2009, 12, 21}, 80.418599}
{{2009, 12, 22}, 81.443851}
{{2009, 12, 23}, 81.775833}
{{2009, 12, 24}, 82.908493}
{{2009, 12, 28}, 82.556978}
{{2009, 12, 29}, 83.054951}
{{2009, 12, 30}, 82.420279}
{{2009, 12, 31}, 82.176172}
{{2010, 1, 4}, 83.074484}
{{2010, 1, 5}, 81.795358}
{{2010, 1, 6}, 82.840135}
{{2010, 1, 7}, 81.814891}
{{2010, 1, 8}, 83.738455}
{{2010, 1, 11}, 84.168078}
{{2010, 1, 12}, 87.390293}
{{2010, 1, 13}, 87.087603}
{{2010, 1, 14}, 88.786585}
{{2010, 1, 15}, 88.991634}
{{2010, 1, 19}, 89.616547}
{{2010, 1, 20}, 87.26336}
{{2010, 1, 21}, 88.288605}
{{2010, 1, 22}, 86.091642}
{{2010, 1, 25}, 85.642486}
{{2010, 1, 26}, 84.734408}
{{2010, 1, 27}, 77.889647}
{{2010, 1, 28}, 75.83915}
{{2010, 1, 29}, 75.184945}
{{2010, 2, 1}, 78.055645}
{{2010, 2, 2}, 76.33713}
{{2010, 2, 3}, 71.757681}
{{2010, 2, 4}, 70.08799}
{{2010, 2, 5}, 72.948924}
{{2010, 2, 8}, 71.132768}
{{2010, 2, 9}, 72.841516}
{{2010, 2, 10}, 73.905827}
{{2010, 2, 11}, 74.208517}
{{2010, 2, 12}, 75.233769}
{{2010, 2, 16}, 74.218283}
{{2010, 2, 17}, 72.402127}
{{2010, 2, 18}, 71.708864}
{{2010, 2, 19}, 71.620982}
{{2010, 2, 22}, 71.210884}
{{2010, 2, 23}, 69.863416}
{{2010, 2, 24}, 72.577884}
{{2010, 2, 25}, 72.15802}
{{2010, 2, 26}, 73.066098}
{{2010, 3, 1}, 71.904147}
{{2010, 3, 2}, 72.665759}
{{2010, 3, 3}, 75.126361}
{{2010, 3, 4}, 73.642187}
{{2010, 3, 5}, 75.126361}
{{2010, 3, 8}, 76.102789}
{{2010, 3, 9}, 74.862722}
{{2010, 3, 10}, 74.560031}
{{2010, 3, 11}, 75.126361}
{{2010, 3, 12}, 75.175178}
{{2010, 3, 15}, 76.249247}
{{2010, 3, 16}, 77.557665}
{{2010, 3, 17}, 77.430732}
{{2010, 3, 18}, 76.952277}
{{2010, 3, 19}, 77.684598}
{{2010, 3, 22}, 78.299752}
{{2010, 3, 23}, 80.408832}
{{2010, 3, 24}, 79.656986}
{{2010, 3, 25}, 78.436451}
{{2010, 3, 26}, 79.540662}
{{2010, 3, 29}, 79.767221}
{{2010, 3, 30}, 80.033174}
{{2010, 3, 31}, 79.215602}
{{2010, 4, 1}, 79.284554}
{{2010, 4, 5}, 80.043026}
{{2010, 4, 6}, 79.62931}
{{2010, 4, 7}, 78.72309}
{{2010, 4, 8}, 78.289685}
{{2010, 4, 9}, 78.72309}
{{2010, 4, 12}, 78.358637}
{{2010, 4, 13}, 77.84642}
{{2010, 4, 14}, 79.126954}
{{2010, 4, 15}, 78.860993}
{{2010, 4, 16}, 78.181332}
{{2010, 4, 19}, 77.87597}
{{2010, 4, 20}, 77.580467}
{{2010, 4, 21}, 76.920495}
{{2010, 4, 22}, 76.043825}
{{2010, 4, 23}, 76.477238}
{{2010, 4, 26}, 77.639566}
{{2010, 4, 27}, 75.836971}
{{2010, 4, 28}, 75.689216}
{{2010, 4, 29}, 76.9402}
{{2010, 4, 30}, 75.935472}
{{2010, 5, 3}, 76.526492}
{{2010, 5, 4}, 74.950448}
{{2010, 5, 5}, 74.635241}
{{2010, 5, 6}, 74.004826}
{{2010, 5, 7}, 73.768423}
{{2010, 5, 10}, 75.600567}
{{2010, 5, 11}, 76.299933}
{{2010, 5, 12}, 77.166751}
{{2010, 5, 13}, 75.630117}
{{2010, 5, 14}, 74.34959}
{{2010, 5, 17}, 75.728618}
{{2010, 5, 18}, 74.438239}
{{2010, 5, 19}, 74.576142}
{{2010, 5, 20}, 72.891752}
{{2010, 5, 21}, 74.457936}
{{2010, 5, 24}, 73.384264}
{{2010, 5, 25}, 72.980401}
{{2010, 5, 26}, 70.931557}
{{2010, 5, 27}, 72.635644}
{{2010, 5, 28}, 71.256609}
{{2010, 6, 1}, 70.44889}
{{2010, 6, 2}, 70.970959}
{{2010, 6, 3}, 71.630923}
{{2010, 6, 4}, 70.035182}
{{2010, 6, 7}, 68.429596}
{{2010, 6, 8}, 69.325964}
{{2010, 6, 9}, 68.439448}
{{2010, 6, 10}, 70.005632}
{{2010, 6, 11}, 69.749524}
{{2010, 6, 14}, 69.956378}
{{2010, 6, 15}, 71.94613}
{{2010, 6, 16}, 71.690022}
{{2010, 6, 17}, 71.22706}
{{2010, 6, 18}, 70.379939}
{{2010, 6, 21}, 70.783802}
{{2010, 6, 22}, 70.202634}
{{2010, 6, 23}, 69.788926}
{{2010, 6, 24}, 69.375218}
{{2010, 6, 25}, 68.951657}
{{2010, 6, 28}, 68.409891}
{{2010, 6, 29}, 67.454425}
{{2010, 6, 30}, 67.543073}
{{2010, 7, 1}, 67.671124}
{{2010, 7, 2}, 67.237718}
{{2010, 7, 6}, 68.981207}
{{2010, 7, 7}, 69.936681}
{{2010, 7, 8}, 70.143535}
{{2010, 7, 9}, 70.005632}
{{2010, 7, 12}, 70.005632}
{{2010, 7, 13}, 70.645899}
{{2010, 7, 14}, 72.241633}
{{2010, 7, 15}, 71.315716}
{{2010, 7, 16}, 69.690425}
{{2010, 7, 19}, 70.153388}
{{2010, 7, 20}, 69.138814}
{{2010, 7, 21}, 68.134086}
{{2010, 7, 22}, 69.680573}
{{2010, 7, 23}, 70.242036}
{{2010, 7, 26}, 69.83818}
{{2010, 7, 27}, 68.853157}
{{2010, 7, 28}, 68.734951}
{{2010, 7, 29}, 68.922108}
{{2010, 7, 30}, 69.178216}
{{2010, 8, 2}, 70.961107}
{{2010, 8, 3}, 71.68017}
{{2010, 8, 4}, 73.138008}
{{2010, 8, 5}, 71.158108}
{{2010, 8, 6}, 71.433914}
{{2010, 8, 9}, 70.990656}
{{2010, 8, 10}, 70.793654}
{{2010, 8, 11}, 68.774353}
{{2010, 8, 12}, 69.099412}
{{2010, 8, 13}, 68.823607}
{{2010, 8, 16}, 69.424472}
{{2010, 8, 17}, 69.591924}
{{2010, 8, 18}, 69.57222}
{{2010, 8, 19}, 70.192789}
{{2010, 8, 20}, 69.375218}
{{2010, 8, 23}, 68.912256}
{{2010, 8, 24}, 68.715254}
{{2010, 8, 25}, 68.025733}
{{2010, 8, 26}, 67.690828}
{{2010, 8, 27}, 68.321243}
{{2010, 8, 30}, 67.227866}
{{2010, 8, 31}, 66.824003}
{{2010, 9, 1}, 67.799182}
{{2010, 9, 2}, 67.198316}
{{2010, 9, 3}, 68.666}
{{2010, 9, 7}, 68.203037}
{{2010, 9, 8}, 68.084839}
{{2010, 9, 9}, 69.641171}
{{2010, 9, 10}, 69.54267}
{{2010, 9, 13}, 69.237315}
{{2010, 9, 14}, 68.754656}
{{2010, 9, 15}, 70.153388}
{{2010, 9, 16}, 70.655752}
{{2010, 9, 17}, 70.439045}
{{2010, 9, 20}, 71.099009}
{{2010, 9, 21}, 70.557243}
{{2010, 9, 22}, 70.478447}
{{2010, 9, 23}, 69.907132}
{{2010, 9, 24}, 71.965827}
{{2010, 9, 27}, 71.315716}
{{2010, 9, 28}, 72.054484}
{{2010, 9, 29}, 71.906728}
{{2010, 9, 30}, 70.507997}
{{2010, 10, 1}, 70.724703}
{{2010, 10, 4}, 69.729827}
{{2010, 10, 5}, 70.951254}
{{2010, 10, 6}, 70.123838}
{{2010, 10, 7}, 70.084436}
{{2010, 10, 8}, 70.005632}
{{2010, 10, 11}, 69.808631}
{{2010, 10, 12}, 69.000912}
{{2010, 10, 13}, 69.247168}
{{2010, 10, 14}, 71.286166}
{{2010, 10, 15}, 70.439045}
{{2010, 10, 18}, 71.49302}
{{2010, 10, 19}, 70.281438}
{{2010, 10, 20}, 70.61635}
{{2010, 10, 21}, 70.547398}
